collection_name,catalog_url
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-nagaland
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-puducherry
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-sikkim
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tripura
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for North (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-chhattisgarh
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-delhi
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-goa
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-himachal-pradesh
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jammu-and-kashmir
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-karnataka
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-madhya-pradesh
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-mizoram
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-nagaland
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-puducherry
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-punjab
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-rajasthan
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-sikkim
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tripura
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for North (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for North 24 Parganas (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for North 24 Parganas (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for North Cachar Hills (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for North Cachar Hills (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-assam
Item-wise report for North Garo Hills (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-meghalaya
Item-wise report for North Garo Hills (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-meghalaya
Item-wise report for North Twenty Four Parganas (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for North Twenty Four Parganas (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for North and Middle Andaman (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andaman-and-nicobar-islands
Item-wise report for North and Middle Andaman (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andaman-and-nicobar-islands
Item-wise report for Osmanabad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Osmanabad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for PEDDAPALLI (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for PEDDAPALLI (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Palakkad (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Palakkad (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Panch Mahals (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Panch Mahals (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Panchkula (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Panchkula (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Papum Pare (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Papum Pare (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-arunachal-pradesh
Item-wise report for Paschim Barddhaman (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Paschim Barddhaman (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Paschim Medinipur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Paschim Medinipur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Pashchimi Singhbhum (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Pashchimi Singhbhum (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Pathanamthitta (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Pathanamthitta (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-kerala
Item-wise report for Perambalur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Perambalur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Pithoragarh (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for Pithoragarh (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for Pondicherry (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-puducherry
Item-wise report for Pondicherry (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-puducherry
Item-wise report for Porbandar (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Porbandar (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Prakasam (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Prakasam (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Pudukkottai (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Pudukkottai (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Purba Medinipur (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Purba Medinipur (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-west-bengal
Item-wise report for Purbi Singhbhum (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for Purbi Singhbhum (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-jharkhand
Item-wise report for RAJANNA SIRCILLA (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for RAJANNA SIRCILLA (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Rae Bareli (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Rae Bareli (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttar-pradesh
Item-wise report for Ramanathapuram (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Ramanathapuram (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-tamil-nadu
Item-wise report for Ranga Reddy (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Ranga Reddy (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Ranga Reddy (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-andhra-pradesh
Item-wise report for Ranga Reddy (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-telangana
Item-wise report for Ratnagiri (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-maharashtra
Item-wise report for Rayagada (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Rayagada (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-odisha
Item-wise report for Ri Bhoi (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-meghalaya
Item-wise report for Ri Bhoi (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-meghalaya
Item-wise report for Rohtak (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Rohtak (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Rohtak (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-bihar
Item-wise report for Rohtak (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-haryana
Item-wise report for Rudraprayag (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for Rudraprayag (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-uttarakhand
Item-wise report for Sabar Kantha (for),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
Item-wise report for Sabar Kantha (upto),https://data.gov.in/catalog/hmis-sub-district-level-item-wise-monthly-report-of-gujarat
